logFC	AveExpr	t	P.Value	adj.P.Val	B
Leprel2	0.445180793735887	4.90162151850415	24.2507590132138	1.38363288716125e-29	8.76142472840215e-28	57.2256243905346
Ninl	-0.541576364486805	3.51676291734744	-24.2182233404122	1.47339226264325e-29	9.21119891654173e-28	57.1962385661162
Wdr78	0.741748830639389	3.60995789871152	24.1859600990155	1.5682594025139e-29	9.72189043054204e-28	57.1389641781473
Dmtf1	0.403178611349642	6.40124187851402	24.2526902070306	1.37848349947003e-29	8.76142472840215e-28	57.1219465601458
Gse1	0.516956296651878	6.58186166745743	24.244852564053	1.39950386994644e-29	8.78650216901692e-28	57.098645841508
Tjap1	0.443500768780766	4.87223874110699	24.1720108511724	1.61117983124857e-29	9.9104771894816e-28	57.0749135157692
Hook2	-0.56166307816901	4.16533102907335	-24.1383543055125	1.71972947403952e-29	1.04846647355285e-27	57.0524862700914
Zmat4	-0.429389284822372	6.49859514857011	-24.2068654550263	1.50610401664762e-29	9.37597411882659e-28	57.0279650233781
Cdh22	0.511462608852593	5.59111459313893	24.1717111350809	1.61211503692259e-29	9.9104771894816e-28	57.016707472761
Uhrf2	0.331467726846811	5.77369664206886	24.1358325708146	1.72815652322816e-29	1.04926836805384e-27	56.9315255899732
Ccnd3	0.538287571884129	4.44136628557051	24.0730802215691	1.95196434779591e-29	1.17070251981223e-27	56.913134507687
Sh2d3c	-0.493375198892079	4.75662548882028	-24.0769677257641	1.93727846217582e-29	1.16663699718131e-27	56.899014098584
Bhlhe40	0.665232128880009	7.34643437651453	24.1478673587466	1.6883138578009e-29	1.03358434265537e-27	56.8804403857585
Chtf8	0.298445805816331	6.23141825490684	24.1092547351243	1.81957177564515e-29	1.10024434335527e-27	56.8502505867463
Sik1	1.47068494795006	4.03366333595583	24.0225012471941	2.15370058028238e-29	1.28646552070794e-27	56.8321017514373
Slc16a11	-0.621381743003494	4.1788814956368	-23.9880726224936	2.3030495051927e-29	1.36462620078767e-27	56.7602973312497
Banp	0.493487551454776	5.19186472523449	24.0031382015505	2.23644006030453e-29	1.33050147781182e-27	56.7194154529445
Arl4a	-0.380635825451218	5.41141200874656	-23.9752970331952	2.36111504707468e-29	1.38788411970278e-27	56.6454289338858
1700102P08Rik	1.79731466327231	0.357047345251421	25.5595554541905	1.16923521927933e-30	9.32092650263067e-29	56.5688763331874
Wwc1	0.370920538077064	6.72786679802101	23.9610277323122	2.42773402125251e-29	1.41576236164267e-27	56.5354599000961
Nudcd3	-0.242071939760497	7.38607076227949	-23.9639691957638	2.41384640119027e-29	1.41324959536354e-27	56.517275096764
Apcdd1	-0.66612821040414	4.41739857867628	-23.8651875460963	2.92765875219241e-29	1.69390891097438e-27	56.5092091178519
Rps6ka2	0.464709901775978	6.08403782646461	23.8836646934105	2.82371899848921e-29	1.64020275998857e-27	56.4175998632775
Slc9a9	-0.436144737898931	4.47618810932197	-23.8095901679971	3.26452497421174e-29	1.88143755740312e-27	56.3950188183708
Optn	-0.417416681528142	4.24030937447164	-23.7727419399117	3.50929404813078e-29	1.99138939946621e-27	56.335922886094
Rgs11	-0.530985164222661	5.3653971876724	-23.7910450596262	3.38546152951364e-29	1.94354472398616e-27	56.2876952217534
Lman2l	0.456766501505397	5.03339847094478	23.7546406940462	3.63629798334427e-29	2.05555327380311e-27	56.2435957795513
Serinc2	1.49231847052411	3.34511418954406	23.7413417393486	3.73258130380642e-29	2.1019276548229e-27	56.2429970128081
Lsm11	0.566065537243937	5.69746935069483	23.7788120706495	3.46772273413723e-29	1.97539695828034e-27	56.2372276254481
Serpinh1	0.790660811026973	4.07194987440214	23.6947990170009	4.09046349133834e-29	2.25189172952261e-27	56.1902668400702
Noxred1	1.58897567052139	1.07068307883375	24.5319337571497	8.06112208947777e-30	5.35737816703401e-28	56.1844924061541
Mkks	0.420173313754141	5.08077472014041	23.722748728638	3.87156150231173e-29	2.17190184049837e-27	56.1761710861806
Bcl7a	-0.249209021138802	6.83259470850023	-23.7789767712148	3.4666017935867e-29	1.97539695828034e-27	56.1710323302781
Nln	-0.375686988954372	5.07566287537936	-23.7169251662237	3.9161664770226e-29	2.18860303795422e-27	56.1647073324927
Trub1	-0.417070144163455	5.43980462339129	-23.7137042109166	3.94106138391289e-29	2.19420451540569e-27	56.1272404298281
Tbc1d2	0.845850120636069	3.10473848234435	23.6820919277438	4.19411222042416e-29	2.28339231365823e-27	56.1106600564639
Guf1	-0.440789734589291	5.58018334251946	-23.6993166834562	4.05424545129862e-29	2.24031226174007e-27	56.0874206098003
Myh3	-1.11865045768818	1.74143910460506	-23.9796071971407	2.34136044177959e-29	1.38177727832064e-27	56.0438368113572
Cmc2	0.64947797173801	3.57334719422432	23.6192799941595	4.74712550386727e-29	2.54687598851119e-27	56.0381492145821
Top1	0.370860994055889	6.83347661378152	23.7069883376891	3.99348809158833e-29	2.21503471065016e-27	56.0283826332974
Gpt2	0.649857946438907	6.03967854295222	23.6822974214303	4.19241496620371e-29	2.28339231365823e-27	56.0221666101138
Chid1	-0.35424084183386	5.46951154403914	-23.6618494339959	4.36477829871354e-29	2.36757128747131e-27	56.0215148420177
Zbtb22	-0.430819467109117	5.05713623624174	-23.6330619857373	4.61974385412422e-29	2.49097072289283e-27	56.0004978246787
Thtpa	-0.422136886877168	5.07794333601505	-23.6323717115727	4.62604024720507e-29	2.49097072289283e-27	55.997234276309
R3hdm2	0.351618666038012	8.79327077313162	23.690183716683	4.1278044484502e-29	2.26400099748826e-27	55.9322135110684
Tbl1xr1	-0.286562894637263	6.6373341328794	-23.5483502659966	5.46156767489516e-29	2.91956411142765e-27	55.7201897988123
2310022B05Rik	-0.405112322315573	5.85672310622252	-23.5026679082618	5.97878024772002e-29	3.17305481204537e-27	55.6744838661607
Abhd6	0.332672469974385	5.83836630876582	23.4900287450995	6.13049967109541e-29	3.24191369703734e-27	55.6499510427185
Map3k19	1.17039398424703	2.33252000566609	23.5421076902293	5.529467753695e-29	2.94519015299697e-27	55.58762106226
Ankrd6	0.566339631804325	5.36811913230956	23.3892079506025	7.49006641975918e-29	3.89114225201151e-27	55.4880603683662
Slc1a1	0.246387347963691	7.18866609811704	23.4361941386579	6.82191638515544e-29	3.59466265523512e-27	55.474074446537
Slc25a25	0.3564110877902	6.06617737685479	23.4055472182715	7.25047863751697e-29	3.78146204298554e-27	55.4652907710547
Trub2	-0.311422939510799	4.5073069761236	-23.3311389025574	8.40873303737326e-29	4.33784780536381e-27	55.4435957038252
9330133O14Rik	-0.755402716020097	2.97351700269276	-23.3470458483095	8.14622777425805e-29	4.21717349408433e-27	55.4366775663671
Ptpn5	0.318035728562471	8.05158698076995	23.4053507472521	7.25331271631359e-29	3.78146204298554e-27	55.3842203789023
Ccdc142	-0.673176005020176	3.42986897267424	-23.2813772442916	9.28689074631058e-29	4.70854934952118e-27	55.3641089947035
Tmem86b	0.732932150604288	2.76137484806688	23.3258667465259	8.4976240591316e-29	4.35326199195929e-27	55.348146058731
Gjb6	0.706580364439527	5.8481142552171	23.3290327975753	8.4441288675671e-29	4.34092952306917e-27	55.3299978618469
Tmem198	0.491285252516414	6.12108732273156	23.3191333158715	8.61254544527119e-29	4.39686835638516e-27	55.2889337336217
Snap29	0.346090714737723	4.95702520329692	23.2717271584391	9.46771440884997e-29	4.78378967082783e-27	55.2871038751457
Serpinb8	0.837427285374497	3.85163639588087	23.2057445946346	1.08040242063257e-28	5.31341910467097e-27	55.2247461987856
Zfp239	-0.339803996133312	5.52800516858996	-23.2601748838024	9.6889022486399e-29	4.86224706722562e-27	55.212797855521
Ncor2	0.439383016707265	8.1178191993462	23.2857341238738	9.2064070215877e-29	4.68383893781051e-27	55.1411454668828
Calhm2	0.720943503150096	2.63452584436078	23.2272355205417	1.03489087366527e-28	5.12375166109309e-27	55.1235742842749
Fkbp4	0.392518463108908	6.88258003177588	23.2502754852872	9.88262479475733e-29	4.92595426425168e-27	55.1111544185453
Krt12	-0.739841772028906	2.23475792369804	-23.2348573693189	1.0192228952579e-28	5.06316989785691e-27	55.0934752406763
Tfr2	-0.612185346584068	3.15545695868082	-23.1497857998992	1.20870789943496e-28	5.90505839346473e-27	55.0781826979724
Fscn1	0.529952977276056	7.98848791447294	23.2225559385598	1.04463178804426e-28	5.1546814049515e-27	55.0174558750952
Rasd1	1.58778420747321	2.24396658221221	23.2653710382557	9.58876945930193e-29	4.82841995230514e-27	54.9744146517719
Slitrk1	-0.3399386795032	6.97935077117524	-23.1756635402479	1.14755017895445e-28	5.62490210640997e-27	54.9562187987557
Myo19	0.589069061203273	4.6961994981291	23.0947943572004	1.34992638635336e-28	6.50876271380965e-27	54.9553175842865
B4galnt4	-0.320078702510898	6.40581219937535	-23.1428370284944	1.225688284132e-28	5.96825245679325e-27	54.9151643966179
Fam46a	0.986514311271633	2.87217275754561	23.0734891375891	1.40905435383282e-28	6.74973634300307e-27	54.8711649665325
Rin2	0.676079213951108	5.33498962027	23.0736328564591	1.40864678719512e-28	6.74973634300307e-27	54.8559941836658
Dhx16	0.287261514465455	5.0877916503531	23.0503842942164	1.4761623961205e-28	7.02558064269736e-27	54.8279070618735
Tmem33	0.31974326576078	7.09544651575222	23.1042387022381	1.32452958093175e-28	6.40724899575966e-27	54.8069231601636
Ldlr	-0.591342100402152	4.68792744897871	-23.0181705975839	1.57519651681422e-28	7.40527145004331e-27	54.8008563638471
9430083A17Rik	-0.897795913129678	1.7980969731987	-23.2520202837388	9.84819660692749e-29	4.92543365215621e-27	54.7486668868732
Tm6sf2	1.68497087454097	1.52682423947974	23.4290626344971	6.91928299446637e-29	3.63299292883832e-27	54.733202527073
Cdkn1c	-0.703118839702739	2.61099948139114	-23.0294467031047	1.53978350761301e-28	7.28139931773154e-27	54.7313277726859
Nrbp2	-0.32082840282678	7.45613503997478	-23.0708234855461	1.41663556785924e-28	6.76409099294345e-27	54.7264324806827
Rps6ka4	-0.520603616816278	5.1033303026678	-22.9723612614579	1.72780072263806e-28	8.09268947993711e-27	54.6696749810203
Dusp5	1.28465631905766	2.38060374000829	23.0179124630282	1.57601683293588e-28	7.40527145004331e-27	54.5901364506009
St8sia5	0.463420872165281	6.03929736838007	22.9438485194856	1.83030278034085e-28	8.54566051302179e-27	54.5335650638069
Ormdl2	0.843313074586958	2.11916994569076	23.0322456165593	1.53111964463315e-28	7.26371036556835e-27	54.5262061281201
1190002N15Rik	-0.4851550364423	5.85193200184016	-22.9030975580794	1.9876504241941e-28	9.22194791149678e-27	54.4633874341382
Stx17	-0.356043984433212	5.16874625954078	-22.8728227077667	2.11340870809737e-28	9.71377946394662e-27	54.4594079442286
Dnajb1	0.550221363034945	5.84859674476809	22.8966230026428	2.01388891478829e-28	9.31439405918071e-27	54.4510961709151
Socs7	0.360178332973446	7.49441851849519	22.9211000960097	1.91650791319622e-28	8.91992358085082e-27	54.4196681523572
Nr2f1	-0.432581058165079	6.2622195350211	-22.8802719723301	2.08173305370985e-28	9.59809046076098e-27	54.388796600873
Spata2l	0.397947198593223	5.50911041495618	22.841200534614	2.25342880842954e-28	1.02614471109782e-26	54.3640767270712
Slc9a5	0.528269829688692	5.84911864107791	22.8434192467723	2.24330349034282e-28	1.02469658503152e-26	54.3420194649173
Elmo2	0.245861971113228	7.7366414483595	22.8688871037269	2.1303412452489e-28	9.76119712186404e-27	54.3046524851451
Wnt9a	-0.625196197573072	4.66474114244909	-22.7654201544843	2.62868871277954e-28	1.18242906305943e-26	54.2888490537735
Srf	0.356899449969262	5.86569047290534	22.7877408999724	2.51198122712432e-28	1.13686414187093e-26	54.2251184837686
Glb1l	-0.464898404277643	3.5730729759254	-22.7039872338459	2.9792313477349e-28	1.32396323206267e-26	54.2133834607833
Mast2	0.255923507953565	7.65812740459968	22.8192836598428	2.35598302109405e-28	1.06954379979144e-26	54.2054169011203
Notch4	0.972333609288598	3.500766313749	22.6851630247409	3.09590047600014e-28	1.37167914783502e-26	54.1717665691064
Lrrcc1	-0.577207003191638	4.91016240741492	-22.7167486182159	2.90269274070525e-28	1.29384678840983e-26	54.1663478319294
Itm2a	-0.592339436736075	5.42671801435941	-22.7377691350031	2.78095485814285e-28	1.24333963566787e-26	54.1613493538307
Ubtf	0.31876588536563	7.23731938094272	22.7855169190915	2.52336920991852e-28	1.13852566737425e-26	54.1503701103386
Slc2a4rg-ps	0.547389292886578	4.10613624299596	22.6509556962599	3.31995429427056e-28	1.45781564457345e-26	54.094851858603
Rfx5	-0.382952518062966	4.93080268714385	-22.679215536012	3.13372053472324e-28	1.38014664983005e-26	54.085665167588
Pdzd2	0.686642624492455	7.09038777627604	22.7418106446563	2.7581511732305e-28	1.23689247446331e-26	54.0666929802614
Krba1	-0.250716877922825	6.01517514246167	-22.6797018885806	3.13061024229981e-28	1.38014664983005e-26	53.9915943491761
Hexdc	-0.418988003770987	4.67916235551275	-22.5695513086197	3.92190860722943e-28	1.71194791689536e-26	53.8838995463957
Mprip	0.226004294695395	8.17691519183085	22.6456017816373	3.35648681855753e-28	1.46948387302664e-26	53.8309255771584
Plekha3	0.247692430058113	5.36761201531426	22.5145165876836	4.39079284707302e-28	1.89975828931717e-26	53.7033561933945
Fkrp	-0.456761377623984	5.7068943114985	-22.522911399099	4.31574077426437e-28	1.87751869846517e-26	53.6922225081862
2310015A10Rik	-0.463245370887496	3.53643636430957	-22.4109361942038	5.43398885927871e-28	2.31046315936018e-26	53.6148802106055
Prkab1	-0.581166420844995	3.87546714450148	-22.4028733041547	5.52509480858981e-28	2.33573778813565e-26	53.5956571173206
A930011O12Rik	0.368355039738406	8.47084910447606	22.5216801370011	4.32666637846115e-28	1.87751869846517e-26	53.5650012296646
Herpud1	0.320738642716644	5.92083203175578	22.4640409361575	4.87093334399573e-28	2.10133773559395e-26	53.5526192473099
Zgpat	0.320611237903431	6.11425000645239	22.4529373942878	4.98353590529947e-28	2.14364690223873e-26	53.5160093455401
Rasl11b	-0.483683624957535	6.17914897181109	-22.4508174532844	5.00533391239325e-28	2.14676443440261e-26	53.5083413184002
2310003H01Rik	0.674419614695679	3.97335362812882	22.325107354247	6.48776653441735e-28	2.6442129129501e-26	53.4319714234208
Ptpn2	0.466038511279133	5.69459707416309	22.3967366640697	5.59547599063977e-28	2.35873293616855e-26	53.4316521464743
Snx3	0.322114907883368	6.86605759134059	22.4272733534154	5.25404737250288e-28	2.2404108362401e-26	53.4231880413579
Sprn	-0.297683170405549	7.68418686242165	-22.4385115247642	5.13379861801635e-28	2.19548013942647e-26	53.4169705395776
B930041F14Rik	-0.584339422654847	4.78966216742956	-22.3395360718488	6.29705859791356e-28	2.57644687415848e-26	53.3989946392617
Bckdk	-0.325495365248705	5.15574001060445	-22.3520313610874	6.13651892693132e-28	2.54909711727569e-26	53.3868795769196
Hsf1	0.320315376058292	5.5570381134683	22.3665817995346	5.95481412901703e-28	2.50305776807742e-26	53.3792501371931
Cetn3	-0.342834818931851	5.40073611991989	-22.3539817237272	6.11183912053877e-28	2.54729023684828e-26	53.367373530433
Hps1	-0.471651706035414	3.63997640885121	-22.2711993083387	7.25382727481968e-28	2.90035142581814e-26	53.3279714093553
Atg12	0.29431358998833	6.22450602174025	22.3590474804487	6.04820810090058e-28	2.52791111390048e-26	53.3132793810889
Uri1	-0.289969627676335	5.97182249779202	-22.3412902488491	6.27426548988549e-28	2.57644687415848e-26	53.2930240407023
Npas4	1.46823063919252	4.79673458074245	22.2791317166949	7.13557013744119e-28	2.86082070129911e-26	53.2882949486517
Zfp316	-0.392707698695813	5.22190639761228	-22.3044982732665	6.77040682300164e-28	2.74424676556501e-26	53.2817899044907
Tmem178	0.445145992404544	6.37264791403883	22.3411132045453	6.2765621215637e-28	2.57644687415848e-26	53.2681498540795
Ofd1	-0.472486438393735	3.58371550920881	-22.2411080262137	7.72086345609093e-28	3.07561017005118e-26	53.2658491497134
Pja1	0.24536651342233	7.70990476257401	22.3651860805781	5.97200375432404e-28	2.50315180088912e-26	53.2631352130775
Tacc3	-0.882460199030467	2.58451838031508	-22.2995824658462	6.83965560871722e-28	2.76471996852093e-26	53.2569425057589
Aldob	-0.974501965826533	1.98720894137917	-22.4067960002753	5.48057804712615e-28	2.32357610653159e-26	53.244701782063
Omg	-0.346888911531653	7.20159298923371	-22.3458337744097	6.21561824276906e-28	2.56877399310405e-26	53.2403668815973
Shank2	0.531030256342039	7.93948259373288	22.3509119956495	6.15072911583399e-28	2.54909711727569e-26	53.2260404989696
Maml3	0.981820783426688	3.87266558428756	22.2188944177896	8.08517726956081e-28	3.181032144936e-26	53.2172309545354
Tiparp	0.987314425178651	4.36184634235792	22.231365200153	7.87854800244265e-28	3.12473379645266e-26	53.2168569443031
Trp53inp2	0.276086944347151	7.84401360158029	22.3390004546576	6.30403498421587e-28	2.57644687415848e-26	53.2040336159156
Ezr	0.628127393229813	6.48279071559025	22.3062833253378	6.74543782499062e-28	2.74165811762842e-26	53.1904802750997
Ahsa1	0.382823173013962	6.70561455348001	22.2876936943144	7.01012754914356e-28	2.82588584317115e-26	53.1389448982448
Dusp11	0.361483130800157	7.21759104480675	22.2823522729949	7.08811949758845e-28	2.84953992009319e-26	53.1070297406718
Hist1h2be	1.25035518476515	0.550982669148889	23.1278906828551	1.26303958312004e-28	6.12989671360299e-27	53.1042692534159
Sun2	-0.453985101825982	5.83227401757036	-22.2402983723206	7.73384419878668e-28	3.07561017005118e-26	53.0936244336701
Kcnn2	0.392314792097036	5.43243446583544	22.2230457373424	8.0157883723564e-28	3.17064186717819e-26	53.0915731330361
2210408F21Rik	0.502462169011483	3.19267986659849	22.1525748723858	9.28043724236777e-28	3.59379451637517e-26	53.0669784841838
Atp13a5	-0.451975283700639	4.06929268721485	-22.150857366541	9.31367526104681e-28	3.59722420946295e-26	53.0642052717842
Tsc22d3	1.02298210993746	6.52683735799761	22.2210092796	8.04975150753615e-28	3.17556239952375e-26	53.0132582380277
Ppp1r3g	0.794692044429686	2.99170943823679	22.1228722364314	9.87265491156588e-28	3.80316320013689e-26	52.9830120873284
Mccc2	-0.411135319704673	4.0695116322879	-22.1075152457778	1.01937888241457e-27	3.866302321631e-26	52.9737293893266
Pcyox1	-0.268257632090275	6.98605649312501	-22.1989442512243	8.42726928997235e-28	3.29803530780509e-26	52.9406678597793
Pcsk1	0.963894969677404	5.2743310419738	22.1087849990496	1.01668381401652e-27	3.86601881237106e-26	52.8752838402048
Ptpn9	0.351088158772641	5.49535141436703	22.1208050851883	9.91527479017609e-28	3.80474719514555e-26	52.8708054982211
Tex2	0.213442821949216	7.01006295938664	22.1582002353926	9.1724152310285e-28	3.56131090312091e-26	52.8539660353042
